qid,arm,input_tokens,output_tokens,cache_creation_input_tokens,cache_read_input_tokens,turns,hit_turn_cap,stop_reason,error,wall_clock_s,started_at,answer,any_file_hit,all_files_hit,symbol_hit,matched_files,judge_correct,judge_reason,cost_total_billed,cost_agent_billed,cost_judge_billed,cost_uncached_list,in_stuffed_prefix,difficulty,scaling_subset
q04,stuffed,27,886,0,960096,1,False,end_turn,,11.718,2026-08-18T11:21:49Z,"The FastAPI application's complete OpenAPI schema is assembled by the `openapi()` method on `FastAPI` in `fastapi/applications.py`, which calls `get_openapi()` in `fastapi/openapi/utils.py`.

Specifically:

1. **`FastAPI.openapi()`** in `fastapi/applications.py` — caches the schema in `self.openapi_schema` and calls:
```python
self.openapi_schema = get_openapi(
    title=self.title,
    version=self.version,
    openapi_version=self.openapi_version,
    ...
    routes=self.routes,
    webhooks=self.webhooks.routes,
    tags=self.openapi_tags,
    servers=self.servers,
    separate_input_output_schemas=self.separate_input_output_schemas,
    external_docs=self.openapi_external_docs,
)
```

2. **`get_openapi()`** in `fastapi/openapi/utils.py` does the actual assembly work:
   - Builds the `info` block (title, version, description, etc.)
   - Calls `get_fields_from_routes()` to collect all `ModelField`s from all routes/webhooks (bodies, responses, params, callbacks)
   - Calls `get_flat_models_from_fields()`, `get_model_name_map()`, and `get_definitions()` (from `fastapi/_compat`) to compute the shared `components.schemas`
   - Iterates over routes via `routing.iter_route_contexts(routes)`, and for each `APIRoute`-like object calls `get_openapi_path()` to build each path's operations, merging in `paths`, `components.securitySchemes`, and any extra schema `definitions`
   - Does the same for `webhooks`
   - Returns the final schema dict, serialized through `jsonable_encoder(OpenAPI(**output), ...)` using the `OpenAPI` Pydantic model defined in `fastapi/openapi/models.py`

3. The individual per-route contribution (parameters, request body, responses, callbacks) is built by **`get_openapi_path()`** in `fastapi/openapi/utils.py`, which uses helpers like `get_openapi_operation_parameters()`, `get_openapi_operation_request_body()`, and `_get_openapi_security_definitions()` in the same file.

So the full chain is: `FastAPI.openapi()` (fastapi/applications.py) → `get_openapi()` (fastapi/openapi/utils.py) → `get_openapi_path()` per route (fastapi/openapi/utils.py) → validated/serialized against `OpenAPI` model (fastapi/openapi/models.py).",True,True,True,fastapi/openapi/utils.py,True,"It correctly names get_openapi in fastapi/openapi/utils.py as the assembler, with accurate supporting detail despite minor extraneous helper mentions.",0.211903,0.200933,0.01097,1.929106,all,locate,false
q02,parametric,137,163,0,0,1,False,end_turn,,3.173,2026-08-18T11:22:04Z,"I don't have access to a specific codebase in this conversation—no repository files have been shared with me. Could you please provide the codebase or repository contents (or point me to the specific files/directories) you'd like me to examine?

Once I have access to the code, I can search for the relevant serialization/encoding function (commonly named something like `jsonable_encoder`, `default`, `to_json`, `serialize`, or similar) and cite the exact file path and function name responsible for converting Python objects into JSON-compatible types.",False,False,True,,False,"The answer declines to identify a location, merely guessing possible names without committing, and fails to state fastapi/encoders.py's jsonable_encoder as the answer.",0.007629,0.001904,0.005725,0.001904,all,locate,true
q18,indexed,16544,554,0,0,3,False,end_turn,,14.501,2026-08-18T11:22:10Z,"Found it in `fastapi/routing.py` (around lines 300–341).

When `serialize_response` is called and the `field` argument (the route's `response_field`) is falsy/`None` — i.e. the route declared no `response_model`/response field — it skips all the validation and Pydantic-serialization logic entirely and instead falls into the `else` branch:

```python
else:
    return jsonable_encoder(response_content)
```

So with no response field:
- There is no call to `field.validate(...)`, so no `ResponseValidationError` can be raised for the response content.
- There is no aliasing/inclusion/exclusion handling (`include`, `exclude`, `by_alias`, `exclude_unset`, `exclude_defaults`, `exclude_none` are all ignored).
- The raw `response_content` is simply passed through `jsonable_encoder` (from `fastapi.encoders`) to produce a JSON-serializable structure, which is returned as-is.

This is defined in the `serialize_response` function in `fastapi/routing.py`.",True,False,True,fastapi/routing.py,True,"The answer correctly identifies serialize_response in fastapi/routing.py falling to the else branch returning jsonable_encoder(response_content) from fastapi/encoders.py, matching expected files and symbols.",0.045663,0.038628,0.007035,0.038628,all,trace,false
q32,agentic,23807,2275,0,0,4,False,end_turn,,25.177,2026-08-18T11:22:28Z,"Now I have all the pieces to answer.

## How `yield`-dependency cleanup runs after the response

**1. Wrapping the generator as a context manager**

When FastAPI solves dependencies (`fastapi/dependencies/utils.py::solve_dependencies`), if a dependency's callable is a generator or async generator, it goes through `_solve_generator`:

```python
async def _solve_generator(*, dependant, stack, sub_values):
    if _is_async_gen_callable(dependant.call):
        cm = asynccontextmanager(dependant.call)(**sub_values)
    elif _is_gen_callable(dependant.call):
        cm = contextmanager_in_threadpool(contextmanager(dependant.call)(**sub_values))
    return await stack.enter_async_context(cm)
```

This turns the generator function into an (async) context manager and enters it via `stack.enter_async_context(cm)`. The code before `yield` runs immediately (giving the dependency's value); the code after `yield` becomes the ""exit"" logic of the context manager, which only runs when the enclosing `AsyncExitStack` (`stack`) is closed.

`solve_dependencies` picks which stack to use based on the dependency's declared scope (`fastapi/dependencies/utils.py`, ~lines 660-672): request-scoped dependencies use `request_astack` (from `scope[""fastapi_inner_astack""]`), function-scoped ones use `function_astack` (from `scope[""fastapi_function_astack""]`).

**2. Where those `AsyncExitStack`s live and when they close**

These stacks are created in `fastapi/routing.py` inside the custom `request_response` (and `websocket_session`) functions, which FastAPI uses in place of Starlette's originals specifically to support yield-dependencies:

```python
async def app(scope, receive, send):
    response_awaited = False
    async with AsyncExitStack() as request_stack:
        scope[""fastapi_inner_astack""] = request_stack
        async with AsyncExitStack() as function_stack:
            scope[""fastapi_function_astack""] = function_stack
            response = await f(request)
        await response(scope, receive, send)
        response_awaited = True
    ...
```

Crucially, `function_stack` (function-scoped dependency cleanups) exits right after the endpoint returns, *before* the response is sent, while `request_stack` (request-scoped dependency cleanups, the default) is only closed *after* `await response(scope, receive, send)` — i.e., after the response has actually been sent to the client. That's what guarantees the post-`yield` code of a normal request-scoped dependency runs after the response.

**3. The middleware**

An additional stack, stored under `scope[""fastapi_middleware_astack""]`, is provided by `fastapi/middleware/asyncexitstack.py::AsyncExitStackMiddleware`:

```python
class AsyncExitStackMiddleware:
    async def __call__(self, scope, receive, send):
        async with AsyncExitStack() as stack:
            scope[self.context_name] = stack
            await self.app(scope, receive, send)
```

This is added by `FastAPI` in `fastapi/applications.py` (`build_middleware_stack`, via `Middleware(AsyncExitStackMiddleware)`), placed as the innermost middleware (right around the router) so it shares contextvars with dependencies. It's mainly used for things like closing `UploadFile`/temp files outside the request-scoped generator machinery, complementing the per-request stacks created in `routing.py`.

So the mechanism is: `solve_dependencies` turns the yield-dependency into a context manager entered on an `AsyncExitStack`, and it's the `AsyncExitStack`s created in `fastapi/routing.py`'s `request_response`/`websocket_session` (plus the outer `AsyncExitStackMiddleware` in `fastapi/middleware/asyncexitstack.py`) that keep those context managers open until after the response is sent, running the post-`yield` cleanup code at that point.",True,True,True,fastapi/dependencies/utils.py;fastapi/middleware/asyncexitstack.py;fastapi/applications.py,True,"It names solve_dependencies/_solve_generator in dependencies/utils.py, AsyncExitStackMiddleware in fastapi/middleware/asyncexitstack.py, and its registration via build_middleware_stack in applications.py, matching expectations.",0.086759,0.070364,0.016395,0.070364,all,multi_hop,false
q07,stuffed,20,294,0,960096,1,False,end_turn,,6.264,2026-08-18T11:22:59Z,"The Server-Sent Events response class `EventSourceResponse` (along with `ServerSentEvent` and helper `format_sse_event`) is defined in `fastapi/sse.py`. It's a subclass of `starlette.responses.StreamingResponse` with `media_type = ""text/event-stream""`, and is re-exported from `fastapi/responses.py` as `EventSourceResponse`.

The actual SSE streaming/encoding logic that consumes it lives in `fastapi/routing.py` (in `get_request_handler`), which detects `EventSourceResponse` via `route.is_sse_stream` (set in `_populate_api_route_state`) and serializes yielded `ServerSentEvent`/plain objects into the SSE wire format using `format_sse_event`.",True,True,True,fastapi/sse.py,True,"The answer correctly identifies EventSourceResponse in fastapi/sse.py as the SSE response class, matching the expected file and symbol, with accurate supplementary detail.",0.201244,0.194999,0.006245,1.923172,all,locate,false
q14,parametric,125,213,0,0,1,False,end_turn,,4.586,2026-08-18T11:23:10Z,"I can't determine this because no repository content or file listing has been provided in our conversation—I don't have access to the codebase you're referring to. If you paste the relevant directory structure or file contents (e.g., `package.json` scripts, a `docs/` folder, or files like `build.py`, `generate_readme.py`, `Makefile`, etc.), I can help identify the exact script that builds the documentation site and regenerates the README.",False,False,True,,False,"The answer states it cannot determine the location and requests more information, failing to identify scripts/docs.py or its functions.",0.007515,0.00238,0.005135,0.00238,none,locate,false
q33,indexed,61383,1951,0,0,3,False,end_turn,,24.423,2026-08-18T11:23:17Z,"Now I have a complete picture of the pipeline. Here's how a `Query(...)` declaration ends up as a parameter entry in the generated OpenAPI document:

## 1. Route registration & dependency analysis (`fastapi/dependencies/utils.py`)

When you write something like:
```python
def endpoint(q: str = Query(default=None, max_length=50)): ...
```

- `Query` is a class in **`fastapi/params.py`** (`class Query(Param)`) which subclasses `Param` (itself a `pydantic.fields.FieldInfo` subclass) and has `in_ = ParamTypes.query`.
- When the route is created, FastAPI builds a `Dependant` by inspecting the function signature. **`analyze_param`** (`fastapi/dependencies/utils.py`) detects the `Query(...)` instance as the parameter's default value (or in `Annotated[...]`), treats it as a `field_info`, and calls `create_model_field(...)` to build a `ModelField` wrapping that `FieldInfo`.
- If the `field_info.in_` isn't set explicitly (plain `Param`), it's forced to `params.ParamTypes.query`. There's also an assertion that a `Query` field must be scalar, a scalar sequence, or a `BaseModel`.
- Back in `get_dependant`/`add_param_to_fields` (`fastapi/dependencies/utils.py`), the resulting `ModelField` is dispatched based on `field_info.in_`: since it's `ParamTypes.query`, it's appended to `dependant.query_params` (see `add_param_to_fields`).

## 2. OpenAPI generation (`fastapi/openapi/utils.py`)

- `get_openapi()` iterates all routes and calls `get_openapi_path()` for each.
- `get_openapi_path()` calls **`_get_openapi_dependency_data(route.dependant)`**, which walks the whole dependency tree (including sub-dependencies) and collects all `path_params`, `query_params`, `header_params`, `cookie_params` into an `_OpenAPIDependencyData` object — this is where your `Query` field (already in `dependant.query_params`) gets aggregated.
- That data is passed to **`_get_openapi_operation_parameters(...)`**, which:
  - Flattens fields via `_get_flat_fields_from_params` (expanding Pydantic models used for query params into individual fields, etc.).
  - Groups them as `(ParamTypes.query, query_params)` among other groups.
  - For each field, skips it if `field_info.include_in_schema` is `False`.
  - Builds the JSON Schema for the field via `get_schema_from_model_field`.
  - Determines the parameter `name` (using validation alias, with underscore→dash conversion for headers only).
  - Constructs the parameter dict:
    ```python
    parameter = {
        ""name"": name,
        ""in"": param_type.value,   # ""query""
        ""required"": param.field_info.is_required(),
        ""schema"": param_schema,
    }
    ```
  - Then adds `description`, `deprecated`, and other metadata pulled off the `Query` `FieldInfo` (title, examples/`openapi_examples`, etc., in the code following this snippet).
- Back in `get_openapi_path`, all collected `parameters` (path/query/header/cookie) are deduplicated by `(in, name)` — with required definitions taking precedence — and assigned to `operation[""parameters""]`.
- Finally `path[method.lower()] = operation` is stored, and `get_openapi()` merges it into `paths[route.path_format]`, producing the final OpenAPI document's `parameters` array for that operation.

## Summary of the chain

`Query(...)` (fastapi/params.py) → detected as `FieldInfo` in `analyze_param` → wrapped as a `ModelField` and placed into `dependant.query_params` via `add_param_to_fields` (fastapi/dependencies/utils.py) → aggregated by `_get_openapi_dependency_data` and converted into an OpenAPI parameter dict by `_get_openapi_operation_parameters` → merged into the operation's `""parameters""` list by `get_openapi_path`, and finally assembled into the full schema by `get_openapi` (all in fastapi/openapi/utils.py).",True,False,True,fastapi/params.py;fastapi/openapi/utils.py,True,"It correctly traces Query in params.py through dependency analysis to _get_openapi_operation_parameters and get_openapi_path in openapi/utils.py, despite a minor invented helper name.",0.165206,0.142276,0.02293,0.142276,all,multi_hop,false
q23,agentic,14987,962,0,0,6,False,end_turn,,17.338,2026-08-18T11:23:49Z,"When the `Authorization` header's scheme is not `""bearer""` (case-insensitive), `HTTPBearer.__call__` (in `fastapi/security/http.py`) behaves as follows:

- If `self.auto_error` is `True` (the default), it raises an `HTTPException` via `self.make_not_authenticated_error()`, which returns a 401 `HTTP_401_UNAUTHORIZED` error with detail `""Not authenticated""` and a `WWW-Authenticate: Bearer` header (from `make_authenticate_headers`).
- If `self.auto_error` is `False`, it simply returns `None` instead of raising, allowing optional authentication.

Relevant code:
```python
async def __call__(self, request: Request) -> HTTPAuthorizationCredentials | None:
    authorization = request.headers.get(""Authorization"")
    scheme, credentials = get_authorization_scheme_param(authorization)
    if not (authorization and scheme and credentials):
        if self.auto_error:
            raise self.make_not_authenticated_error()
        else:
            return None
    if scheme.lower() != ""bearer"":
        if self.auto_error:
            raise self.make_not_authenticated_error()
        else:
            return None
    return HTTPAuthorizationCredentials(scheme=scheme, credentials=credentials)
```
(fastapi/security/http.py, lines 303–316, with `make_not_authenticated_error` defined at lines 87–92 in the base `HTTPBase` class).",True,True,True,fastapi/security/http.py,True,"The answer correctly identifies HTTPBearer.__call__ in fastapi/security/http.py raising the 401 error from make_not_authenticated_error when auto_error, else returning None.",0.051664,0.039594,0.01207,0.039594,all,trace,false
q08,stuffed,22,128,0,960096,1,False,end_turn,,7.839,2026-08-18T11:24:13Z,"`OAuth2PasswordBearer` is implemented in `fastapi/security/oauth2.py`, as the `OAuth2PasswordBearer` class (a subclass of `OAuth2`).

It's exported publicly via `fastapi/security/__init__.py` (`from .oauth2 import OAuth2PasswordBearer as OAuth2PasswordBearer`).",True,True,True,fastapi/security/oauth2.py,True,"The answer names fastapi/security/oauth2.py and the OAuth2PasswordBearer class, matching the expected file and symbol, with accurate extra detail about its export.",0.198958,0.193343,0.005615,1.921516,all,locate,false
q15,parametric,118,319,0,0,1,False,end_turn,,4.002,2026-08-18T11:24:23Z,"I don't have access to the actual codebase contents in this conversation (no files or repository data were provided), so I can't identify the specific CI workflow file or name it with confidence. 

To answer this accurately, I'd need to see the repository's `.github/workflows/` directory (or equivalent CI config location such as `.gitlab-ci.yml`, `.circleci/config.yml`, `azure-pipelines.yml`, etc.) to identify which workflow file invokes the test suite (e.g., via `pytest`, `tox`, `unittest`, etc.) and cite the exact path.

If you can share the repository's file listing or the contents of its CI configuration directory, I can then point to the specific workflow file and job responsible for running tests.",False,False,True,,False,"The answer declines to identify any workflow file or job, stating it cannot determine the answer, so it fails to name the expected .github/workflows/test.yml location.",0.009391,0.003426,0.005965,0.003426,none,locate,false
q29,indexed,5354,630,0,0,2,False,end_turn,,12.047,2026-08-18T11:24:31Z,"## Answer

In the background‑tasks tutorial (`docs_src/background_tasks/tutorial002_py310.py` and its `Annotated` variant `docs_src/background_tasks/tutorial002_an_py310.py`), the `get_query` dependency function is:

```python
def get_query(background_tasks: BackgroundTasks, q: str | None = None):
    if q:
        message = f""found query: {q}\n""
        background_tasks.add_task(write_log, message)
    return q
```

It receives the `BackgroundTasks` instance as a dependency-injected parameter and, if a query parameter `q` is present, calls `background_tasks.add_task(write_log, message)` to schedule the `write_log` function to run in the background with a message noting the found query (`""found query: {q}\n""`). It then simply returns `q` as the dependency's value.

Because FastAPI shares the same `BackgroundTasks` instance across a single request's dependency tree, this task added inside `get_query` is combined with any additional tasks added later in the path operation function `send_notification` (which also calls `background_tasks.add_task(write_log, ...)` for the notification message). Both tasks end up on the same `BackgroundTasks` object and are executed after the response is sent, appending their respective log lines to `log.txt` via `write_log`.

This behavior is confirmed by the dependency-resolution logic in `fastapi/dependencies/utils.py`, where `solve_dependencies` creates a single `BackgroundTasks()` object if none exists yet and passes it into all dependant functions needing it (`dependant.background_tasks_param_name`), ensuring the same instance is used and passed forward through the dependency chain and into the endpoint.",True,True,True,docs_src/background_tasks/tutorial002_an_py310.py,True,"The answer correctly identifies the tutorial002 file(s) including the expected Annotated variant, and accurately describes get_query adding write_log as a background task with the query message.",0.024868,0.017008,0.00786,0.017008,all,trace,false
q24,agentic,4614,712,0,0,3,False,end_turn,,10.919,2026-08-18T11:24:46Z,"## What `contextmanager_in_threadpool` does with `__exit__`

In `fastapi/concurrency.py`, `contextmanager_in_threadpool` wraps a sync context manager so it can be used as an async context manager:

- `cm.__enter__` is run via `run_in_threadpool` (which uses FastAPI/Starlette's default, shared thread pool limiter).
- `cm.__exit__` is run via `anyio.to_thread.run_sync(cm.__exit__, ..., limiter=exit_limiter)`, using a **freshly-created** `CapacityLimiter(1)` (`exit_limiter`) instead of the default shared limiter, for both the exception and non-exception (`else`) branches.

## Why a separate capacity limiter

The comment in the code explains it directly (lines 21–26): the default thread pool has a limited capacity, and if all its worker threads are busy waiting on other blocking calls, then calling `__exit__` through that same shared limiter could block waiting for a free thread. If the context manager itself needs to acquire resources from an internal pool (e.g., a database connection pool) during `__exit__`, and that pool's threads are the ones occupying the shared thread pool's capacity, you can get a race condition or deadlock — the shared pool is exhausted waiting on `__exit__`, while `__exit__` needs the pool to free up.

By giving `__exit__` its own dedicated `CapacityLimiter(1)`, it always has a ""thread slot"" available (since this limiter isn't shared/contended with anything else) and can't be blocked by contention on the main app's threadpool, avoiding that deadlock risk. The limiter is freshly created per call, so a capacity of 1 is just an arbitrary non-zero value that's sufficient since nothing else competes for it.",True,True,True,fastapi/concurrency.py,True,"Answer correctly identifies contextmanager_in_threadpool in fastapi/concurrency.py, __enter__ via run_in_threadpool and __exit__ via anyio with a fresh CapacityLimiter(1) to avoid deadlocks/race conditions.",0.035788,0.016348,0.01944,0.016348,all,trace,false
q23,stuffed,35,852,0,960096,1,False,end_turn,,10.133,2026-08-18T11:25:06Z,"In `fastapi/security/http.py`, the `HTTPBearer.__call__` method checks the scheme after confirming the header, scheme, and credentials are all present:

```python
async def __call__(self, request: Request) -> HTTPAuthorizationCredentials | None:
    authorization = request.headers.get(""Authorization"")
    scheme, credentials = get_authorization_scheme_param(authorization)
    if not (authorization and scheme and credentials):
        if self.auto_error:
            raise self.make_not_authenticated_error()
        else:
            return None
    if scheme.lower() != ""bearer"":
        if self.auto_error:
            raise self.make_not_authenticated_error()
        else:
            return None
    return HTTPAuthorizationCredentials(scheme=scheme, credentials=credentials)
```

So if the scheme is not `""bearer""` (case-insensitive comparison via `scheme.lower()`):

- If `self.auto_error` is `True` (the default), it raises the exception returned by `self.make_not_authenticated_error()` — an `HTTPException` with status code 401 and detail `""Not authenticated""`, including a `WWW-Authenticate: Bearer` header (from `HTTPBase.make_authenticate_headers`).
- If `self.auto_error` is `False`, it simply returns `None` instead of raising.",True,True,True,fastapi/security/http.py,True,"The answer correctly identifies fastapi/security/http.py, HTTPBearer.__call__, and the case-insensitive scheme check raising make_not_authenticated_error when auto_error else returning None.",0.212309,0.200609,0.0117,1.928782,all,trace,false
q35,parametric,136,959,0,0,1,False,end_turn,,10.888,2026-08-18T11:25:20Z,"In FastAPI (`fastapi/applications.py`), the schema is exposed via a route registered in `FastAPI.setup()`:

```python
def setup(self) -> None:
    if self.openapi_url:
        ...
        async def openapi(req: Request) -> JSONResponse:
            root_path = req.scope.get(""root_path"", """").rstrip(""/"")
            if root_path not in server_urls:
                self.servers.append({""url"": root_path})
                server_urls.add(root_path)
            return JSONResponse(self.openapi())

        self.add_route(self.openapi_url, openapi, include_in_schema=False)
```

So every request to `/openapi.json` (the default `openapi_url`) calls `self.openapi()`, and the JSON result is returned via `JSONResponse`.

What prevents regeneration on each call is the `openapi()` method itself, which caches the built schema on the app instance:

```python
def openapi(self) -> Dict[str, Any]:
    if not self.openapi_schema:
        self.openapi_schema = get_openapi(
            title=self.title,
            version=self.version,
            openapi_version=self.openapi_version,
            description=self.description,
            routes=self.routes,
            ...
        )
    return self.openapi_schema
```

The generated dict is stored in `self.openapi_schema`. On subsequent calls, the truthiness check `if not self.openapi_schema` is `False`, so `get_openapi()` (from `fastapi/openapi/utils.py`) is skipped and the cached dictionary is returned directly—avoiding the cost of walking all routes/models again.

If routes change after startup, this cache can go stale unless `app.openapi_schema` is manually reset to `None`, which is why documentation/examples sometimes show overriding `app.openapi` to force regeneration.",True,True,True,fastapi/applications.py;fastapi/openapi/utils.py,True,"Answer correctly identifies the openapi route registered in FastAPI.setup in applications.py, the openapi() method's self.openapi_schema caching, and get_openapi in fastapi/openapi/utils.py.",0.018347,0.009862,0.008485,0.009862,all,multi_hop,false
q01,indexed,11215,818,0,0,2,False,end_turn,,13.221,2026-08-18T11:25:34Z,"The core dependency-resolution logic lives in the `solve_dependencies` function in `fastapi/dependencies/utils.py` (lines ~586–730). This async function:

- Iterates over `dependant.dependencies` (sub-dependencies), applies any `dependency_overrides`, recursively calls itself (`solve_dependencies`) to resolve each sub-dependency's own parameters, then actually invokes the sub-dependency callable — via `_solve_generator` for generator/async-generator dependencies (context-manager style, entered onto the appropriate `AsyncExitStack`), via direct `await call(...)` for coroutine functions, or via `run_in_threadpool(call, ...)` for regular sync functions — caching results in `dependency_cache` when `use_cache` is set.
- Extracts path/query/header/cookie parameters using `request_params_to_args`, and body parameters using `request_body_to_args`.
- Populates special parameters (`Request`/`WebSocket`, `BackgroundTasks`, `Response`, `SecurityScopes`).
- Returns a `SolvedDependency` dataclass containing `values`, `errors`, `background_tasks`, `response`, and `dependency_cache`.

This function is invoked from two call sites that set up the request's `AsyncExitStack`s and trigger the actual resolution for a given request:

- `APIRoute`/route-group handling in `fastapi/routing.py`, in the `_solve_dependencies` async context manager (around line 2209), which sets up `fastapi_inner_astack`/`fastapi_function_astack` in the ASGI scope and calls `solve_dependencies`.
- The path-operation execution code in `fastapi/routing.py` (around line 475–522), which pulls the exit stacks from `request.scope`, calls `solve_dependencies` again with the resolved values, and then calls `dependant.call(**solved_result.values)` to actually run the endpoint.

So the actual, low-level resolution work happens in `solve_dependencies` in `fastapi/dependencies/utils.py`, while `fastapi/routing.py` is where it's invoked to process an incoming request.",True,True,True,fastapi/dependencies/utils.py,True,"The answer identifies solve_dependencies in fastapi/dependencies/utils.py as the location of dependency resolution, matching the expected file and symbol, with accurate supporting detail.",0.03926,0.03061,0.00865,0.03061,all,locate,true
q35,agentic,22363,1227,0,0,5,False,end_turn,,17.699,2026-08-18T11:25:54Z,"## How the OpenAPI schema is served

FastAPI registers an actual HTTP route for the OpenAPI JSON in `FastAPI.setup()` (`fastapi/applications.py`). If `self.openapi_url` is set (default `/openapi.json`), it defines an async endpoint:

```python
async def openapi(req: Request) -> JSONResponse:
    ...
    schema = self.openapi()
    ...
    return JSONResponse(schema)

self.add_route(self.openapi_url, openapi, include_in_schema=False)
```

This route is registered like any other route (excluded from the schema itself), so a normal HTTP GET to `/openapi.json` triggers this handler, which calls `self.openapi()` and returns the result as a `JSONResponse`. The Swagger UI (`/docs`) and ReDoc (`/redoc`) routes are also set up here and simply point at this `openapi_url`.

## Why it isn't regenerated every time

The actual schema generation happens in `FastAPI.openapi()` (`fastapi/applications.py`), which caches the result:

```python
def openapi(self) -> dict[str, Any]:
    routes_version = self.router._get_routes_version()
    if not self.openapi_schema or self._openapi_routes_version != routes_version:
        self.openapi_schema = get_openapi(...)
        self._openapi_routes_version = routes_version
    return self.openapi_schema
```

- `self.openapi_schema` starts as `None` (set in `FastAPI.__init__`) and is populated by `get_openapi(...)` the first time `openapi()` runs.
- On subsequent calls, it just returns the cached `self.openapi_schema` instead of rebuilding it — as long as the routes haven't changed.
- The ""haven't changed"" check is `self._openapi_routes_version != routes_version`, compared against `self.router._get_routes_version()`. Each `APIRouter` tracks a `_routes_version` counter (`fastapi/routing.py`), incremented via `_mark_routes_changed()` whenever routes are added/mutated, and `_get_routes_version()` aggregates that counter recursively across included sub-routers. So the schema is only recomputed if new routes have actually been added since the last generation; otherwise the cached dict is reused, avoiding the cost of regenerating it on every request.",True,False,True,fastapi/applications.py,True,"It correctly identifies the route registered in FastAPI.setup and the caching of self.openapi_schema in FastAPI.openapi via get_openapi, despite extra possibly-embellished versioning detail.",0.076041,0.056996,0.019045,0.056996,all,multi_hop,false
q09,stuffed,28,101,0,960096,1,False,end_turn,,4.779,2026-08-18T11:26:20Z,"`fastapi/datastructures.py` defines `UploadFile`, in the `UploadFile` class, which subclasses `starlette.datastructures.UploadFile` (imported there as `StarletteUploadFile`).

```python
class UploadFile(StarletteUploadFile):
    ...
```",True,True,True,fastapi/datastructures.py,True,"The answer correctly names fastapi/datastructures.py and the UploadFile class subclassing Starlette's UploadFile, matching the expected file and symbol.",0.19845,0.193085,0.005365,1.921258,all,locate,false
q13,parametric,129,528,0,0,1,False,end_turn,,5.936,2026-08-18T11:26:28Z,"The example is in **`docs_src/dependencies/tutorial008.py`** (with annotated variants `tutorial008_an.py` and `tutorial008_an_py39.py`).

This file defines three dependency functions—`dependency_a`, `dependency_b`, and `dependency_c`—each using `yield`, where `dependency_b` depends on `dependency_a` and `dependency_c` depends on `dependency_b`, illustrating chained sub-dependencies with cleanup code after `yield`. It's referenced in the documentation page `docs/en/docs/tutorial/dependencies/dependencies-with-yield.md` under the ""Sub-dependencies with yield"" section.",False,False,True,,True,"The candidate identifies the same tutorial008 example family and the correct symbols dependency_a/b/c, differing only in which language-variant file is cited.",0.016568,0.005538,0.01103,0.005538,all,locate,false
q14,indexed,12531,562,0,0,2,False,end_turn,,11.758,2026-08-18T11:26:39Z,"The script is **`scripts/docs.py`**.

It's a Typer-based CLI that handles both tasks:

- **Building the docs site**: The `build_all()` command (a `@app.command()`) builds the full translated documentation site into `./site/`. It calls `update_languages()`, sets up a `zensical_src_path`, and uses a multiprocessing `Pool` to run `build_zensical_lang_to_stage` for each supported language, then `copy_zensical_stage_to_site` to assemble the final site. There's also a single-language variant, `build_lang()`.

- **Regenerating the README**: The `generate_readme()` command reads `README.md`, computes new content via `generate_readme_content()` (which extracts the sponsors-section-templated content from `docs/en/docs/index.md`, strips header permalinks, and removes `only-mkdocs`-only blocks), and overwrites `README.md` if it's out of date (raising `typer.Exit(1)` if changes were needed, so it can be used as a CI check).

Key functions/classes in `scripts/docs.py`:
- `build_all()`
- `build_lang()`
- `build_zensical_lang_to_stage()`
- `copy_zensical_stage_to_site()`
- `generate_readme()`
- `generate_readme_content()`",True,True,True,scripts/docs.py,True,"The answer names scripts/docs.py and identifies both generate_readme and build_lang, matching the expected file and symbols with accurate supporting detail.",0.037602,0.030682,0.00692,0.030682,none,locate,false
q28,agentic,8233,644,0,0,4,False,end_turn,,12.109,2026-08-18T11:26:54Z,"## `format_sse_event` output for data + event + id

In `fastapi/sse.py`, `format_sse_event` builds the SSE wire-format bytes by appending lines in this fixed order (only for fields that are not `None`): comment, `event:`, `data:`, `id:`, `retry:`.

For a call with `data_str`, `event`, and `id` all set (no `comment`/`retry`), the lines produced are:

```
event: <event>
data: <data_str line 1>
data: <data_str line 2>   # one `data:` line per line in data_str, via _split_sse_lines
...
id: <id>
```

followed by two blank lines (the `\n\n` terminator), and the whole thing is joined with `\n` and UTF‑8 encoded, e.g.:

```
b""event: myevent\ndata: hello\nid: 1\n\n\n""
```

(the `retry:` line is omitted since `retry` is `None`).

Source: `fastapi/sse.py`, `format_sse_event` function (lines 165–233), which uses the helper `_split_sse_lines` (line 159) to split multi-line data into multiple `data:` lines.",True,True,True,fastapi/sse.py,True,"It correctly locates format_sse_event in fastapi/sse.py and describes the event/data/id line output with the blank-line terminator, despite a minor off-by-one newline in the example bytes.",0.053566,0.022906,0.03066,0.022906,all,trace,false
