qid,arm,input_tokens,output_tokens,cache_creation_input_tokens,cache_read_input_tokens,turns,hit_turn_cap,stop_reason,error,wall_clock_s,started_at,answer,any_file_hit,all_files_hit,symbol_hit,matched_files,judge_correct,judge_reason,cost_total_billed,cost_agent_billed,cost_judge_billed,cost_uncached_list,in_stuffed_prefix,difficulty,scaling_subset
q37,indexed_topk3,19954,1785,0,0,4,False,end_turn,,22.261,2026-09-08T09:56:08Z,"## How `SecurityScopes` gets populated

**1. Detection at signature-analysis time.**
When FastAPI builds a `Dependant` for a callable (`get_dependant` in `fastapi/dependencies/utils.py`), each parameter is analyzed by `analyze_param`. For any parameter whose type annotation is (a subclass of) `SecurityScopes`, `add_non_field_param_to_dependency` (`fastapi/dependencies/utils.py:350-374`) records the parameter's name in `dependant.security_scopes_param_name` — it's treated like `Request`/`Response`/`BackgroundTasks`, i.e. a special non-field param FastAPI itself will inject rather than parsing from the request.

**2. Scope accumulation while building the dependency tree.**
Still inside `get_dependant` (`fastapi/dependencies/utils.py:271-330`), for every sub-dependency declared via `Depends`/`Security`:
- If the dependency was declared with `Security(dep, scopes=[...])` (i.e. `isinstance(param_details.depends, params.Security)`, defined in `fastapi/params.py:750-754`), its `scopes` list becomes that sub-dependant's `own_oauth_scopes`.
- The current accumulated scopes (`parent_oauth_scopes + own_oauth_scopes`) are passed down as `parent_oauth_scopes` when recursively building the sub-dependant.

So each `Dependant` node stores only its own declared scopes (`own_oauth_scopes`) plus a pointer to the scopes inherited from its parent (`parent_oauth_scopes`), defined on the `Dependant` model (`fastapi/dependencies/models.py`).

**3. Merging scopes for a given dependant.**
The helper `_get_oauth_scopes(dependant)` (`fastapi/dependencies/models.py:71-79`) merges `parent_oauth_scopes` with `own_oauth_scopes` (deduplicated, preserving order) to produce the full flattened scope list applicable at that node.

**4. Injection at request-solving time.**
When FastAPI actually resolves values for a dependant's parameters (`solve_dependencies` in `fastapi/dependencies/utils.py:691-731`), if `dependant.security_scopes_param_name` is set, it builds:
```python
values[dependant.security_scopes_param_name] = SecurityScopes(
    scopes=_get_oauth_scopes(dependant=dependant)
)
```
This `SecurityScopes` instance (class defined in `fastapi/security/oauth2.py`, `class SecurityScopes`) exposes `.scopes` (the list) and `.scope_str` (space-joined string), and gets passed into the dependency call as that parameter's value — just like `Request` or `Response` would be.

**Summary:** `Security(dep, scopes=[...])` attaches scopes to that dependency node (`own_oauth_scopes`); as the dependant tree is built, scopes are inherited downward (`parent_oauth_scopes`); when a dependency has a `SecurityScopes`-typed parameter, `solve_dependencies` computes the merged scope list via `_get_oauth_scopes` and constructs a `SecurityScopes` object to inject — giving that dependency the union of scopes declared by itself and all ""dependants"" (callers) above it in the chain.",True,True,True,fastapi/security/oauth2.py;fastapi/dependencies/utils.py;fastapi/params.py,True,"It correctly identifies get_dependant detecting the SecurityScopes-annotated param, params.Security carrying scopes, and solve_dependencies injecting a SecurityScopes instance from fastapi/security/oauth2.py.",0.075448,0.057758,0.01769,0.057758,all,multi_hop,true
q04,indexed_topk3,11997,674,0,0,3,False,end_turn,,13.416,2026-09-08T09:56:30Z,"The complete OpenAPI schema is assembled by the `get_openapi()` function in `fastapi/openapi/utils.py` (lines ~585–643+). This function:

- Builds the `info` object (title, version, summary, description, etc.)
- Iterates over all routes (and webhooks) via `routing.iter_route_contexts(routes)`, collecting fields with `get_fields_from_routes()`
- Computes flattened models and a model name map (`get_flat_models_from_fields`, `get_model_name_map`, `get_definitions`) to build shared `components/schemas`
- For each `APIRoute`, calls `get_openapi_path()` to generate the path item, merging results into the `paths` dict, and merging any security schemes/definitions into `components`
- Similarly builds a `webhooks` section from the app's webhook routes
- Returns the final `dict` representing the full OpenAPI document

This function is invoked from `FastAPI.openapi()` in `fastapi/applications.py` (the `openapi` method, around line 1070), which passes `self.routes`, `self.webhooks.routes`, and other app-level metadata (title, version, tags, servers, etc.) to `get_openapi()`, caches the result in `self.openapi_schema`, and returns it. This method is what the `/openapi.json` endpoint (registered in `FastAPI.setup()`) calls to serve the schema.",True,True,True,fastapi/openapi/utils.py,True,"The answer names get_openapi in fastapi/openapi/utils.py as the assembler, matching the expected file and symbol, with accurate supporting detail about its behavior and caller.",0.038069,0.030734,0.007335,0.030734,all,locate,false
q26,indexed_topk3,6888,485,0,0,3,False,end_turn,,8.191,2026-09-08T09:56:47Z,"In `fastapi/utils.py`, the `generate_unique_id(route: ""APIRoute"") -> str` function builds the operation ID from three pieces of route information:

1. **`route.name`** – the function/endpoint name.
2. **`route.path_format`** – the route's path template (e.g. `/items/{item_id}`).
3. **The first HTTP method** in `route.methods` (lower-cased).

Concretely, it does:

```python
def generate_unique_id(route: ""APIRoute"") -> str:
    operation_id = f""{route.name}{route.path_format}""
    operation_id = re.sub(r""\W"", ""_"", operation_id)
    assert route.methods
    operation_id = f""{operation_id}_{list(route.methods)[0].lower()}""
    return operation_id
```

So it concatenates the route's name and path, replaces all non-word characters with underscores, then appends an underscore plus the lowercase HTTP method (e.g., `get`, `post`) to form the final operation ID.",True,True,True,fastapi/utils.py,True,"The answer correctly identifies generate_unique_id in fastapi/utils.py and accurately describes it combining route.name, route.path_format, non-word substitution, and the lowercased first HTTP method.",0.025461,0.018626,0.006835,0.018626,all,trace,false
q22,indexed_topk3,7682,721,0,0,2,False,end_turn,,9.637,2026-09-08T09:56:59Z,"Looking at `solve_dependencies` in `fastapi/dependencies/utils.py`, after resolving sub-dependencies it turns the incoming request into the endpoint's keyword arguments by calling several helper functions:

1. **`request_params_to_args`** (`fastapi/dependencies/utils.py:780`) — called four times, once each for:
   - `dependant.path_params` against `request.path_params`
   - `dependant.query_params` against `request.query_params`
   - `dependant.header_params` against `request.headers`
   - `dependant.cookie_params` against `request.cookies`

   Each call validates/extracts the matching field values and returns `(values, errors)`, which are merged into the overall `values`/`errors` dicts (`fastapi/dependencies/utils.py:682-697`).

2. **`request_body_to_args`** (`fastapi/dependencies/utils.py:951`) — called (for HTTP requests with a body) to convert the parsed request body (JSON dict, `FormData`, or raw `bytes`) into the values for the dependant's `body_params`, validating each field with `_validate_value_with_model_field`.

Together, these two functions populate the `values` dict that becomes the `SolvedDependency.values` used to call the path operation function, alongside the recursively resolved sub-dependency values obtained via nested calls to `solve_dependencies` itself.",True,True,True,fastapi/dependencies/utils.py,True,"The answer correctly identifies fastapi/dependencies/utils.py and the helpers request_params_to_args and request_body_to_args called by solve_dependencies, with accurate supporting detail.",0.030119,0.022574,0.007545,0.022574,all,trace,true
q28,indexed_topk3,5777,677,0,0,3,False,end_turn,,9.845,2026-09-08T09:57:14Z,"For a call like `format_sse_event(data_str=""hello"", event=""message"", id=""1"")`, the function (in `fastapi/sse.py`, `format_sse_event`) builds the SSE wire format in this fixed field order — comment, event, data, id, retry — then appends two blank lines and joins everything with `\n`, encoding to UTF‑8 bytes.

For the example above it produces:

```
b""event: message\ndata: hello\nid: 1\n\n""
```

i.e. the string:
```
event: message
data: hello
id: 1

```

Key details from the implementation:
- The `event:` line is always added before the `data:` line(s) if `event` is provided.
- The `data_str` is split via `_split_sse_lines` (splitting on `\n`, `\r\n`, or `\r`) and each resulting line is prefixed with `data: `.
- The `id:` line comes after the data line(s).
- The whole thing always ends with two `\n` characters (`lines.append(""""); lines.append("""")` then `""\n"".join(...)`), giving the required blank-line event terminator.

(Reference: `fastapi/sse.py`, function `format_sse_event`, lines ~165–233, and its helper `_split_sse_lines`.)",True,True,True,fastapi/sse.py,True,"The answer correctly names fastapi/sse.py's format_sse_event and accurately describes the emitted event/data/id lines terminated by a blank line, encoded as UTF-8 bytes.",0.028944,0.018324,0.01062,0.018324,all,trace,false
q25,indexed_topk3,6816,794,0,0,3,False,end_turn,,10.344,2026-09-08T09:57:28Z,"Based on the code found in `fastapi/applications.py` (`FastAPI.build_middleware_stack`), the comment in the source states exactly what's added:

```python
def build_middleware_stack(self) -> ASGIApp:
    # Duplicate/override from Starlette to add AsyncExitStackMiddleware
    # inside of ExceptionMiddleware, inside of custom user middlewares
    ...
```

FastAPI's `build_middleware_stack` is essentially a copy of Starlette's implementation, but it inserts an additional `AsyncExitStackMiddleware` (defined in `fastapi/middleware/asyncexitstack.py`) into the middleware stack. This middleware wraps the app in an `AsyncExitStack`, storing it in `scope[""fastapi_middleware_astack""]` (or a custom `context_name`), so that FastAPI's dependency injection system can properly manage the lifecycle of dependencies using `yield` (context-manager-style dependencies) for each request.

This `AsyncExitStackMiddleware` is placed inside `ExceptionMiddleware` but inside/after the custom user middlewares, meaning it runs closer to the actual route handling, ensuring that exceptions raised during dependency cleanup (exit) are still caught by FastAPI's exception handlers, and that the exit stack scope is available for use during dependency resolution when actually running the endpoint.

In short: **FastAPI's `build_middleware_stack()` adds the `AsyncExitStackMiddleware`** (from `fastapi/middleware/asyncexitstack.py`) into the middleware stack — something Starlette's base `build_middleware_stack()` does not include — to support FastAPI's `yield`-based dependencies with proper async context management per request.",True,True,True,fastapi/applications.py;fastapi/middleware/asyncexitstack.py,True,"The answer correctly identifies FastAPI.build_middleware_stack in fastapi/applications.py adding AsyncExitStackMiddleware from fastapi/middleware/asyncexitstack.py for yield-dependency lifecycle management, matching the expected files and symbols.",0.030572,0.021572,0.009,0.021572,all,trace,false
q13,indexed_topk3,4102,314,0,0,2,False,end_turn,,6.23,2026-09-08T09:57:42Z,"The example you're looking for is in **`docs/en/docs/tutorial/dependencies/dependencies-with-yield.md`**, under the section **""Sub-dependencies with `yield`""** (anchor `#sub-dependencies-with-yield`).

This section describes `dependency_c` depending on `dependency_b`, which depends on `dependency_a` — three chained dependencies using `yield` where each one's ""exit code"" needs the previous dependency's yielded value to still be available. The actual code example referenced is in **`docs_src/dependencies/tutorial008_an_py310.py`** (highlighted lines 6, 14, 22 for the dependency definitions, and lines 18-19, 26-27 for where the exit code uses the sub-dependency's value).",True,True,True,docs_src/dependencies/tutorial008_an_py310.py,True,"The answer names the expected file docs_src/dependencies/tutorial008_an_py310.py and the three chained yield dependencies dependency_a, dependency_b, dependency_c, plus the relevant docs section.",0.017999,0.011344,0.006655,0.011344,all,locate,false
q32,indexed_topk3,51956,3719,0,0,6,False,end_turn,,50.395,2026-09-08T09:57:53Z,"## How yield‑dependency cleanup is executed

**1. Wrapping the generator as a context manager**

In `fastapi/dependencies/utils.py`, the function `_solve_generator` turns any dependency function that uses `yield` into a context manager:

```python
async def _solve_generator(*, dependant, stack, sub_values):
    if _is_async_gen_callable(dependant.call):
        cm = asynccontextmanager(dependant.call)(**sub_values)
    elif _is_gen_callable(dependant.call):
        cm = contextmanager_in_threadpool(contextmanager(dependant.call)(**sub_values))
    return await stack.enter_async_context(cm)
```

Sync generators are wrapped with `contextmanager_in_threadpool` (`fastapi/concurrency.py`) so their `__exit__` runs off the event loop. Either way, the resulting context manager is entered onto an `AsyncExitStack` via `stack.enter_async_context(cm)`. This is what makes the ""code after `yield`"" run when the stack is closed — it's just the context manager's `__exit__`/`__aexit__`.

**2. Where the `AsyncExitStack`s live**

`solve_dependencies` (also in `fastapi/dependencies/utils.py`) reads two stacks out of the ASGI `scope`:

```python
request_astack = request.scope.get(""fastapi_inner_astack"")
function_astack = request.scope.get(""fastapi_function_astack"")
```

Depending on a dependency's declared `scope` (""request"" or ""function""), its yield-based context manager is entered into one of these two stacks.

These stacks are created in `fastapi/routing.py`, in `APIRoute._solve_dependencies` (an `@asynccontextmanager`):

```python
async with AsyncExitStack() as request_stack:
    scope[""fastapi_inner_astack""] = request_stack
    async with AsyncExitStack() as function_stack:
        scope[""fastapi_function_astack""] = function_stack
        solved_result = await solve_dependencies(...)
        yield solved_result
```

The equivalent setup exists for WebSockets in `websocket_session` in `fastapi/routing.py`.

**3. When the cleanup actually runs**

`APIRoute.handle` uses `_solve_dependencies` as an `async with` block that wraps the *entire* request handling, including sending the response:

```python
async with self._solve_dependencies(...) as solved_result:
    response = await route.app.get_response_for_scope(scope)
    ...
    await response(scope, receive, send)   # response is fully sent here
```

Because `await response(scope, receive, send)` happens **inside** the `async with` block, the exit-stacks' `__aexit__` (and therefore each dependency's post-`yield` code) only executes after the response has been sent — matching FastAPI's documented behavior (""code after `yield`... executed after the response""), as described in `docs/en/docs/tutorial/dependencies/dependencies-with-yield.md`.

## Which middleware is involved?

Notably, **it is not `AsyncExitStackMiddleware`** (`fastapi/middleware/asyncexitstack.py`) that runs yield-dependency cleanup anymore. That middleware still exists and is added in `FastAPI.build_middleware_stack` (`fastapi/applications.py`), but its `AsyncExitStack` (`scope[""fastapi_middleware_astack""]`) is now used only for closing uploaded files. The comment in `applications.py` explains the change explicitly:

> ""Add FastAPI-specific AsyncExitStackMiddleware for closing files. Before this was also used for closing dependencies with yield but those now have their own AsyncExitStack, to properly support streaming responses...""

So the actual cleanup mechanism for `yield` dependencies is the pair of `AsyncExitStack`s (`fastapi_inner_astack` / `fastapi_function_astack`) created directly in `APIRoute._solve_dependencies` / `websocket_session` in `fastapi/routing.py`, entered via `stack.enter_async_context` in `fastapi/dependencies/utils.py`, and closed only after the response has been sent — not by the `AsyncExitStackMiddleware`.",True,True,True,fastapi/dependencies/utils.py;fastapi/middleware/asyncexitstack.py;fastapi/applications.py,False,"The answer explicitly denies that AsyncExitStackMiddleware enables yield-dependency cleanup, contradicting the expected mechanism (solve_dependencies stack via AsyncExitStackMiddleware added in build_middleware_stack).",0.187202,0.141102,0.0461,0.141102,all,multi_hop,false
q31,indexed_topk3,10678,718,0,0,3,False,end_turn,,14.45,2026-09-08T09:59:03Z,"## Answer

The handler that formats the 422 response for validation errors is `request_validation_exception_handler`, defined in `fastapi/exception_handlers.py`:

```python
async def request_validation_exception_handler(
    request: Request, exc: RequestValidationError
) -> JSONResponse:
    return JSONResponse(
        status_code=422,
        content={""detail"": jsonable_encoder(exc.errors())},
    )
```

It is registered by default on the `FastAPI` application in `fastapi/applications.py`, inside `FastAPI.__init__`:

```python
self.exception_handlers.setdefault(HTTPException, http_exception_handler)
self.exception_handlers.setdefault(
    RequestValidationError, request_validation_exception_handler
)
```

So `self.exception_handlers[RequestValidationError]` is set to `request_validation_exception_handler` unless the user has already supplied a custom mapping for `RequestValidationError` via the `exception_handlers` constructor argument (in which case `setdefault` leaves the user's handler in place). Users can also override it afterward with `@app.exception_handler(RequestValidationError)`, as shown in `docs_src/handling_errors/tutorial005_py310.py`.",True,True,True,fastapi/exception_handlers.py;fastapi/applications.py,True,"The answer names request_validation_exception_handler in fastapi/exception_handlers.py and its default registration for RequestValidationError in FastAPI.__init__ in fastapi/applications.py, matching the expected files and symbols.",0.036206,0.028536,0.00767,0.028536,all,multi_hop,true
q06,indexed_topk3,3477,378,0,0,2,False,end_turn,,6.115,2026-09-08T09:59:21Z,"The helper is `is_body_allowed_for_status_code` defined in `fastapi/utils.py`.

It takes a status code (int, string, or `None`) and returns `False` for codes below 200, or codes `204`, `205`, or `304` (which per HTTP/OpenAPI semantics must not carry a body), and `True` otherwise (including `None` and OpenAPI wildcard patterns like `""2XX""`, `""default""`, etc.).

It's used in:
- `fastapi/routing.py` — to blank out `response.body` when constructing route responses if the status code doesn't allow a body.
- `fastapi/exception_handlers.py` — in `http_exception_handler` to return a bodyless `Response` instead of a `JSONResponse` when the exception's status code disallows a body.",True,True,True,fastapi/utils.py,True,"The answer names is_body_allowed_for_status_code in fastapi/utils.py, matching the expected file and symbol, with accurate behavioral and usage details.",0.016954,0.010734,0.00622,0.010734,all,locate,true
q09,indexed_topk3,21629,851,0,0,5,False,end_turn,,13.483,2026-09-08T09:59:31Z,"FastAPI's `UploadFile` is defined in `fastapi/datastructures.py` (and re-exported in `fastapi/__init__.py` as `from .datastructures import UploadFile as UploadFile`).

It subclasses Starlette's `UploadFile` (imported there as `StarletteUploadFile`). This is confirmed by the `_validate` classmethod in `fastapi/datastructures.py`:

```python
@classmethod
def _validate(cls, __input_value: Any, _: Any) -> ""UploadFile"":
    if not isinstance(__input_value, StarletteUploadFile):
        raise ValueError(f""Expected UploadFile, received: {type(__input_value)}"")
    return cast(UploadFile, __input_value)
```

So FastAPI's `UploadFile` extends `starlette.datastructures.UploadFile`, adding Pydantic integration (via `_validate` and `__get_pydantic_json_schema__`) so it can be used as a request-body type in path operations.",True,True,True,fastapi/datastructures.py,True,"The answer correctly names fastapi/datastructures.py and identifies UploadFile as subclassing Starlette's UploadFile, with accurate supporting detail about Pydantic integration.",0.058543,0.051768,0.006775,0.051768,all,locate,false
